,UID No,nvPMDB No,Manufacturer,Engine Identification,Combustor Description,Eng Type,B/P Ratio,Pressure Ratio,Rated Thrust (kN),Data Superseded,Superseded by UID No,Fuel Flow T/O (kg/sec),Fuel Flow C/O (kg/sec),Fuel Flow App (kg/sec),Fuel Flow Idle (kg/sec),Fuel LTO Cycle (kg)  ,Fuel Heat of Combustion (MJ/kg),Fuel Hydrogen Content (% mass),Fuel Aromatics Content (% vol),Fuel Naphthalene Content (% vol),Fuel Sulphur Content (ppm by mass),nvPM Mass Concentration Max (mg/m³),nvPM Mass Concentration Characteristic (mg/m³),nvPM Mass Concentration Characteristic (% of CAEP/10 Limit),nvPM Mass Concentration Number Test,nvPM Mass Concentration Number Eng,nvPM EImass T/O (mg/kg),nvPM EImass C/O (mg/kg),nvPM EImass App (mg/kg),nvPM EImass Idle (mg/kg),nvPM EImass Max (mg/kg),nvPMmass Number Test,nvPMmass Number Eng,LTOmass/Foo Avg (mg/kN),LTOmass/Foo Characteristic (mg/kN),LTOmass/Foo Characteristic (% of CAEP/11 InP Limit),LTOmass/Foo Characteristic (% of CAEP/11 NT Limit),nvPM LTO Total Mass (mg),nvPM EInum T/O (#/kg),nvPM EInum C/O (#/kg),nvPM Einum App (#/kg),nvPM EInum Idle (#/kg),nvPM EInum Max (#/kg),nvPMnum Number Test,nvPMnum Number Eng,LTOnum/Foo Avg (#/kN),LTOnum/Foo Characteristic (#/kN),LTOnum/Foo Characteristic (% of CAEP/11 InP Limit),LTOnum/Foo Characteristic (% of CAEP/11 NT Limit),nvPM LTO Total Particle Number (#),nvPM EImass_SL T/O (mg/kg),nvPM EImass_SL C/O (mg/kg),nvPM EImass_SL App (mg/kg),nvPM EImass_SL Idle (mg/kg),nvPM EInum_SL T/O (#/kg),nvPM EInum_SL C/O (#/kg),nvPM EInum_SL App (#/kg),nvPM EInum_SL Idle (#/kg),Ambient Baro Min (kPa),Ambient Baro Max (kPa),Ambient Temp Min (K),Ambient Temp Max (K),Humidity Min (kg/kg),Humidity Max (kg/kg),Test Organisation,Test Location,Initial Test Date,Final Test Date,Remark 1,Remark 2,Remark 3,Remark 4,Remark 5,Remark 6,Remark 7,Remark 8
45,01P20BR015,1,Rolls-Royce Deutschland,BR700-710D5-21,Phase5 Tiled,MTF,4.62,33.14,68.4378054475624,,,0.6816715944943401,0.5639606328182487,0.19746238672674307,0.07957745673188384,274.60481581692824,43.35533333333333,13.983333333333334,15.466666666666667,0.35333333333333333,10.0,337.4523339346233,434.3574899403054,5.331255444562698,3,1,63.33881396976758,81.39641023434996,114.83322700047826,188.23676488558579,188.2467642511041,3,1,536.0006377733104,745.066218756339,23.461535385616898,95.77658993336773,36682.70736769917,313178009155905.8,635876113701256.9,1573596228962562.8,2691250193398163.5,2819551789621959.5,3,1,6794067173383765.0,9444074469535398.0,49.74780168494337,100.78812565522941,4.649710474097081e+17,69.17843010649324,90.88374772186982,132.06342026650913,217.327130861231,490898350655368.6,1093982089282403.9,3015416663912474.0,5225616465140887.0,101.2,102.0,283.9,287.8,0.00539,0.00777,Rolls-Royce Deutschland,Dahlewitz,2017-03-29,2017-03-30,Certification Report EDNS01000564837 Issue 4,,,,,,,
46,01P11BR016,1,Rolls-Royce Deutschland,BR700-725A1-12,Z-ring,MTF,4.35,26.16,75.699841996,,,0.7889312246111664,0.6504152932756762,0.22072031207475276,0.0848617033072263,304.34706220327195,43.29,13.850000000000001,16.875,0.4675,10.75,982.006284528994,1151.643349981229,14.966828384121019,3,2,216.66680062132403,227.25235779022267,20.845943545719905,22.43844011676066,231.80630626883863,3,2,406.4044724225377,498.77819394027705,16.51812874337721,68.54066978514523,30764.754348853847,1131789438708233.8,1650590341103784.5,1088598942766098.1,1343246092237220.5,2372336027831773.5,3,2,5478267119883103.0,6723450073494236.0,37.0107721536123,76.54677781118781,4.1470395538703296e+17,236.90987132631844,251.594418198336,26.685454058633237,29.656732255886997,1721564294103904.2,2631826672575305.5,2578271939085593.5,3389477269307384.0,99.0,99.8,291.8,296.9,0.0051,0.00767,Rolls-Royce Deutschland,Dahlewitz,2016-05-12,2016-05-13,Certification Report EDNS01000426081 Issue 4,,,,,,,
47,01P06AL028,1,Rolls-Royce Corporation,AE3007A1,Type 3 (reduced emissions),MTF,4.82958,17.7001020408163,35.010231316726,,,0.38567456403,0.3242500617176,0.11856086284999999,0.04999930874400001,165.45286856062322,43.1995,13.69,16.2,0.415,81.19999999999999,202.091675445003,260.0,2.1,3,1,43.14269657996907,34.88510961511905,9.848163363250135,18.405533841299413,43.14269657996907,3,1,111.61865642922903,155.2,4.0,15.4,3907.794980849472,282685684968022.4,309218994336635.9,325901143990138.56,638163020866510.5,638163020866510.5,3,1,2195453578934425.8,3050000000000000.0,13.4,25.3,7.686333764362816e+16,48.280284685755326,39.75406734652251,12.73522151826901,25.67888995842668,674799676200927.8,795652925491779.1,1244650620047368.8,2478775183236977.5,98.8,99.9,272.8,283.2,0.00179,0.00674,MS&T,Indianapolis,2015-03-23,2015-03-25,Certification Report EDNS04000123846,,,,,,,
48,01P06AL029,1,Rolls-Royce Corporation,AE3007A1/1,Type 3 (reduced emissions),MTF,4.82958,17.7001020408163,35.010231316726,,,0.38567456403,0.3242500617176,0.11856086284999999,0.04999930874400001,165.45286856062322,43.1995,13.69,16.2,0.415,81.19999999999999,202.091675445003,260.0,2.1,3,1,43.14269657996907,34.88510961511905,9.848163363250135,18.405533841299413,43.14269657996907,3,1,111.61865642922903,155.2,4.0,15.4,3907.794980849472,282685684968022.4,309218994336635.9,325901143990138.56,638163020866510.5,638163020866510.5,3,1,2195453578934425.8,3050000000000000.0,13.4,25.3,7.686333764362816e+16,48.280284685755326,39.75406734652251,12.73522151826901,25.67888995842668,674799676200927.8,795652925491779.1,1244650620047368.8,2478775183236977.5,98.8,99.9,272.8,283.2,0.00179,0.00674,MS&T,Indianapolis,2015-03-23,2015-03-25,Certification Report EDNS04000123846,,,,,,,
49,01P06AL030,1,Rolls-Royce Corporation,AE3007A1/3,Type 3 (reduced emissions),MTF,4.85851,17.1487102040816,33.565293727758,,,0.36881271120000003,0.3102454818588,0.11442825103319999,0.049058828040399995,160.4370894667536,43.1995,13.69,16.2,0.415,81.19999999999999,188.351800749909,242.0,1.9,3,1,41.3454863378487,32.80592100131763,9.986244856826152,18.792261725441946,41.3454863378487,3,1,110.12516674796414,153.1,3.9,15.0,3696.3835687137453,293709885152151.06,312347026235327.6,332255816409537.4,658652921412769.8,658652921412769.8,3,1,2290267770587668.5,3180000000000000.0,13.900000000000002,26.1,7.687351043499258e+16,46.46984537914084,37.577676009912736,12.913387408319284,26.289823587179658,715176392577451.1,818551126279227.1,1276081607063982.8,2566006989942539.0,98.8,99.9,272.8,283.2,0.00179,0.00674,MS&T,Indianapolis,2015-03-23,2015-03-25,Certification Report EDNS04000123846,,,,,,,
50,01P06AL031,1,Rolls-Royce Corporation,AE3007A1P,Type 3 (reduced emissions),MTF,4.82958,17.7001020408163,35.010231316726,,,0.38567456403,0.3242500617176,0.11856086284999999,0.04999930874400001,165.45286856062322,43.1995,13.69,16.2,0.415,81.19999999999999,202.091675445003,260.0,2.1,3,1,43.14269657996907,34.88510961511905,9.848163363250135,18.405533841299413,43.14269657996907,3,1,111.61865642922903,155.2,4.0,15.4,3907.794980849472,282685684968022.4,309218994336635.9,325901143990138.56,638163020866510.5,638163020866510.5,3,1,2195453578934425.8,3050000000000000.0,13.4,25.3,7.686333764362816e+16,48.280284685755326,39.75406734652251,12.73522151826901,25.67888995842668,674799676200927.8,795652925491779.1,1244650620047368.8,2478775183236977.5,98.8,99.9,272.8,283.2,0.00179,0.00674,MS&T,Indianapolis,2015-03-23,2015-03-25,Certification Report EDNS04000123846,,,,,,,
51,01P06AL032,1,Rolls-Royce Corporation,AE3007A1E,Type 3 (reduced emissions),MTF,4.778,18.6264142857143,37.4110320284698,,,0.41491444265599997,0.34694208602720006,0.125301174304,0.051416456804999996,173.50471639590242,43.1995,13.69,16.2,0.415,81.19999999999999,224.3,289.0,2.4,3,1,45.70003892851198,38.039515322778115,9.721881679812075,17.904474724121958,45.70003892851198,3,1,114.0553898499495,158.5,4.1000000000000005,16.0,4266.929842696065,260027596323743.84,300852446216196.56,316690223258971.0,611921977128110.5,611921977128110.5,3,1,2055943048991284.0,2860000000000000.0,12.7,24.099999999999998,7.691495125452269e+16,50.79974618490628,43.023247420453934,12.565368366672327,24.874007831362423,599904650780506.2,752151003404411.8,1196046164902926.5,2367991382113998.5,98.8,99.9,272.8,283.2,0.00179,0.00674,MS&T,Indianapolis,2015-03-23,2015-03-25,Certification Report EDNS04000123846,,,,,,,
52,01P10AL033,1,Rolls-Royce Corporation,AE3007A2,Type 3 (reduced emissions),MTF,4.79,20.1969673469388,42.2330960854093,,,0.4662940173333333,0.38792088767777777,0.13825082897777777,0.05461880041111111,189.17543349746663,43.1995,13.69,16.2,0.415,81.19999999999999,266.677451076984,343.0,3.1,3,1,48.799299109973234,43.82177409421989,9.978893514121307,16.673544795951468,48.799299109973234,3,1,117.23974430772654,163.0,4.3999999999999995,17.0,4951.397386377028,197332190524651.03,267616590137579.88,298832370835393.25,550514084772766.0,550514084772766.0,3,1,1761417868206275.8,2450000000000000.0,11.200000000000001,21.3,7.439013007451238e+16,53.54362931625987,48.86687597334216,12.809359595507178,22.846342417236198,421736711486604.5,627785939035082.1,1085532736699575.5,2114515699173402.0,98.8,99.9,272.8,283.2,0.00179,0.00674,MS&T,Indianapolis,2015-03-23,2015-03-25,Certification Report EDNS04000123846,,,,,,,
53,01P06AL034,1,Rolls-Royce Corporation,AE3007A3,Type 3 (reduced emissions),MTF,4.85851,17.1487102040816,33.565293727758,,,0.36881271120000003,0.3102454818588,0.11442825103319999,0.049058828040399995,160.4370894667536,43.1995,13.69,16.2,0.415,81.19999999999999,188.351800749909,242.0,1.9,3,1,41.3454863378487,32.80592100131763,9.986244856826152,18.792261725441946,41.3454863378487,3,1,110.12516674796414,153.1,3.9,15.0,3696.3835687137453,293709885152151.06,312347026235327.6,332255816409537.4,658652921412769.8,658652921412769.8,3,1,2290267770587668.5,3180000000000000.0,13.900000000000002,26.1,7.687351043499258e+16,46.46984537914084,37.577676009912736,12.913387408319284,26.289823587179658,715176392577451.1,818551126279227.1,1276081607063982.8,2566006989942539.0,98.8,99.9,272.8,283.2,0.00179,0.00674,MS&T,Indianapolis,2015-03-23,2015-03-25,Certification Report EDNS04000123846,,,,,,,
54,01P22PW141,1,Pratt & Whitney Canada,PW814GA,TALON X,MTF,5.70667971604273,33.5596761023408,68.63158638,,,0.6720777188661612,0.5556127489034169,0.19832881254951196,0.06964075812112608,257.80664472846934,43.26,13.82,16.025,0.68,120.0,36.40184954915215,46.85525749665614,0.576031226925186,3,1,9.492657338664495,4.083976350377953,1.205790999633147,1.302387545767058,9.492657338664495,3,1,11.166277815563184,15.521653899865418,0.4894063629102853,,766.3593604419024,138590552128864.77,73127394859273.48,4909691036624.27,34199517882815.863,138590552128864.77,3,1,192686455953785.44,267843280447296.9,1.4125203184162387,,1.322437714604829e+16,12.635113353417239,5.468451018436186,1.3571294277110777,1.9598832934357162,530209809516556.6,283801149922638.0,10354574930000.547,173895932063048.2,100.0,101.4,293.6,303.0,0.0065,0.0149,Pratt & Whitney Canada,"Longueuil & Mirabel, Quebec, Canada",2019-07-16,2019-07-18,P&WC ER 7572 Rev. D includes CO-0003044 and CO-0005972.,Engines tested: GA0020B19.,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9.","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1.",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,"Export classification: EIPA NSR, DPA No, US-I 9E991, OUS-I NSR.",,
55,01P22PW142,1,Pratt & Whitney Canada,PW815GA,TALON X,MTF,5.6537570900765,34.6468426782798,71.22045042,,,0.7011399754771996,0.5788557383054931,0.20438021114651037,0.07094565889756811,265.5833149817362,43.26,13.82,16.025,0.68,120.0,43.95755570255198,56.580712707622574,0.7104686746606365,3,1,11.03506725931158,5.020189355575814,1.239615393571056,1.3465180353248556,11.03506725931158,3,1,12.894858574619546,17.924462850458085,0.5752627667524564,,918.3776357866032,151471204093696.84,86713852876807.03,4722075434552.778,32977582122874.895,151471204093696.84,3,1,210159382802319.94,292131474565359.9,1.564662249816567,,1.4967645903170426e+16,14.53906347357796,6.747326526301635,1.3875870569702335,2.00488049259744,562926761597841.4,340346736589920.06,9710235688345.11,163862525394543.78,100.0,101.4,293.6,303.0,0.0065,0.0149,Pratt & Whitney Canada,"Longueuil & Mirabel, Quebec, Canada",2019-07-16,2019-07-18,P&WC ER 7572 Rev. D includes CO-0003044 and CO-0005972.,Engines tested: GA0020B19.,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9.","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1.",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,"Export classification: EIPA NSR, DPA No, US-I 9E991, OUS-I NSR.",,
56,01P16PW143,1,Pratt & Whitney Canada,PW307A,TALON II,MTF,4.25997248968363,20.21,28.49,Yes,03P16PW192,0.326697744739826,0.272269119314602,0.101549703918357,0.0447272269119314,143.80723195161883,43.059,13.455,21.549999999999997,0.705,40.5,970.968018965281,1249.7979392010309,8.993781284487161,1,3,56.957146375686,36.01859331583282,6.654555476209154,272.7274950434098,272.7274950434098,1,3,746.4941854542061,746.4941854542061,18.50299541424798,,21267.61934359033,646151049762146.8,629288178328884.6,288180276960477.25,1918252162022788.0,1918252162022788.0,1,3,6049522570859419.0,6049522570859419.0,25.762353601258337,,1.7235089804378483e+17,72.44754670586276,47.49449697500706,10.215091770413276,335.10887326055195,1997179174183375.0,2189360872450697.0,1478755348220961.8,5225332357646527.0,99.42,100.55,288.7,291.3,0.0071,0.0099,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2016-09-30,2016-10-03,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,Export Classification: Technical Data: Yes  / ECL: NSR / ECCN:  N/A /  P-ECCN:  9E991,Data reported in ER9043 Part II Rev. C,,,
57,03P16PW192,3,Pratt & Whitney Canada,PW307A,TALON II,MTF,4.25997248968363,20.21,28.49,,,0.326697744739826,0.272269119314602,0.101549703918357,0.0447272269119314,143.80723195161883,43.06,13.455,21.6,0.7,41.0,970.968018965281,1249.7979392010309,8.993781284487161,3,1,56.957146375686,36.01859331583282,6.654555476209154,272.7274950434098,272.7274950434098,3,1,746.4941854542061,1037.6621982960883,25.72003810710033,,21267.61934359033,646151049762146.8,629288178328884.6,288180276960477.25,1918252162022788.0,1918252162022788.0,3,1,6049522570859419.0,8409122283652236.0,35.81088907597767,,1.7235089804378483e+17,72.44754670586276,47.49449697500706,10.215091770413276,335.10887326055195,1997179174183375.0,2189360872450697.0,1478755348220961.8,5225332357646527.0,99.42,100.55,288.7,291.3,0.0071,0.0099,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2016-09-30,2016-10-03,Data revised to correct calculation errors,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,Export Classification: Technical Data: Yes  / ECL: NSR / ECCN:  N/A /  P-ECCN:  9E991,Data reported in ER9043 Part II Rev. C,,
58,01P15PW144,1,Pratt & Whitney Canada,PW307D,TALON II,MTF,4.25997248968363,21.44,29.91,Yes,03P15PW193,0.3428311510276493,0.2829437438890401,0.10718749685002066,0.04501950467204935,147.7029090689165,43.059,13.455,21.55,0.705,40.5,970.968018965281,1249.7979392010309,8.993781284487161,1,3,65.41337437677448,38.79138486826013,5.652313612951754,246.551624482469,246.551624482469,1,3,663.6133689048224,663.6133689048224,16.57445285707648,,19851.515797355467,576002363932125.2,636263012828838.9,233847589704276.66,1880967390617863.2,1880967390617863.2,1,3,5688727826849910.0,5688727826849910.0,24.392473550134298,,1.7017419421181587e+17,83.20358018098442,51.150729156101036,8.676597930227196,302.9457556808788,1780357589682934.8,2213627067608805.0,1199955033672223.8,5123768378558311.0,99.42,100.55,288.7,291.3,0.0071,0.0099,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2016-09-30,2016-10-03,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,Export Classification: Technical Data: Yes  / ECL: NSR / ECCN:  N/A /  P-ECCN:  9E991,Data reported in ER9043 Part II Rev. C,,,
59,03P15PW193,3,Pratt & Whitney Canada,PW307D,TALON II,MTF,4.25997248968363,21.44,29.91,,,0.3428311510276493,0.2829437438890401,0.10718749685002066,0.04501950467204935,147.7029090689165,43.06,13.455,21.6,0.7,41.0,970.968018965281,1249.7979392010309,8.993781284487161,3,1,65.41337437677448,38.79138486826013,5.652313612951754,246.551624482469,246.551624482469,3,1,663.6133689048224,922.4539462118744,23.039272806611734,,19851.515797355467,576002363932125.2,636263012828838.9,233847589704276.66,1880967390617863.2,1880967390617863.2,3,1,5688727826849910.0,7907600537739658.0,33.90669106218279,,1.7017419421181587e+17,83.20358018098442,51.150729156101036,8.676597930227196,302.9457556808788,1780357589682934.8,2213627067608805.0,1199955033672223.8,5123768378558311.0,99.42,100.55,288.7,291.3,0.0071,0.0099,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2016-09-30,2016-10-03,Data revised to correct calculation errors,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,Export Classification: Technical Data: Yes  / ECL: NSR / ECCN:  N/A /  P-ECCN:  9E991,Data reported in ER9043 Part II Rev. C,,
60,01P07PW145,1,Pratt & Whitney Canada,PW308A,Annular,MTF,4.1,20.3980675013609,30.710066058,,,0.360370235971252,0.29910943784208777,0.12349934984426501,0.04450416805265757,153.68434183071759,43.265,13.85,16.0,0.94,434.99999999999994,1002.6523685249849,1290.5809866456234,9.4641146276123,3,1,209.63049692029435,154.82573085352294,48.455882039433476,66.52081777966744,209.63049692029435,3,1,499.5203796773554,694.3569358873441,17.457799766861605,,15340.303857208824,924354227137396.6,932817072891021.5,474283914644438.06,1030768558697631.0,1030768558697631.0,3,1,4442871128728787.0,6175800846161783.0,26.639453422120923,,1.3644086585044206e+17,246.44290843858352,184.7981855869723,60.50735995136316,87.689896102528,2153380813852051.5,2388766268730047.5,1430258732734856.8,3678858517279991.0,99.42,100.18,296.0,300.0,0.00633,0.01032,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2019-07-30,2019-08-01,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,"Export classification: EIPA NSR, DPA No, US-I 9E991, OUS-I NSR.",Data reported in ER 10579 Rev. A,,,
61,01P07PW146,1,Pratt & Whitney Canada,PW308C BS 1047,Annular,MTF,4.1,20.702912357104,31.1463013211156,,,0.36687179332103576,0.30471640106040904,0.12371858840606005,0.04475490640781397,155.1412954731017,43.265,13.85,16.0,0.94,434.99999999999994,1103.6406348728924,1420.569744977336,10.522902581855837,3,1,223.96898185654584,169.98576581329075,48.629646605435745,67.21578426188289,223.96898185654584,3,1,527.3530710567519,733.0456923224241,18.430527953423695,,16425.097653749286,907645225975890.4,942407344980954.9,472672805657066.0,1026700106907980.6,1026700106907980.6,3,1,4418123587798593.5,6141400594660263.0,26.491067177095957,,1.3760820853950336e+17,262.08642416242594,202.1123711124893,60.68362018232408,88.425550296035,2059579139335640.0,2356461453367060.5,1421976534646451.8,3639690713284674.5,99.42,100.18,296.0,300.0,0.00633,0.01032,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2019-07-30,2019-08-01,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,"Export classification: EIPA NSR, DPA No, US-I 9E991, OUS-I NSR.",Data reported in ER 10579 Rev. A,,,
62,01P14PW147,1,Pratt & Whitney Canada,PW308C BS 1289,TALON II,MTF,4.06412237734762,21.07,31.15,Yes,03P14PW194,0.36131467170440984,0.2994480933714968,0.10992414346383941,0.04539182669648115,151.89540861445482,43.059,13.455,21.75,0.77,27.0,3182.3369335247044,4096.198910444979,30.342686265787126,1,3,599.9804170600449,550.2310692743026,122.059104282595,444.8844914807871,599.9804170600449,1,3,2105.4370940296953,2105.4370940296953,52.93574141708712,,65576.86262761422,1672361257021025.8,1843759247903086.5,1650563618959112.8,2145975741332651.8,2145975741332651.8,1,3,9431610050756640.0,9431610050756640.0,40.68345837267259,,2.937610429727569e+17,695.9772837896521,649.2726617436771,163.5591997386773,547.2079245213681,3612300315165416.0,4166895900260975.0,6057568481579944.0,5772674744184833.0,99.91,100.29,290.4,296.6,0.01,0.0108,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2016-10-06,2016-10-06,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,Export Classification: Technical Data: Yes  / ECL: NSR / ECCN:  N/A /  P-ECCN:  9E991,Data reported in ER9043 Part II Rev. C,,,
63,03P14PW194,3,Pratt & Whitney Canada,PW308C BS 1289,TALON II,MTF,4.06412237734762,21.07,31.15,,,0.36131467170440984,0.2994480933714968,0.10992414346383941,0.04539182669648115,151.89540861445482,43.06,13.455,21.7,0.77,27.0,3182.3369335247044,4096.198910444979,30.342686265787126,3,1,597.8703668837854,545.1598233359937,97.22132338052057,403.68884590019525,597.8703668837854,3,1,1983.2769638069935,2756.8487125479473,69.31379284011484,,61772.009896130716,1757634507598222.2,1976727575033209.8,1622388922991552.0,2868720907301139.5,2868720907301139.5,3,1,1.1261196181881958e+16,1.5653594915043032e+16,67.52212757754363,,3.507461311173572e+17,693.5296255851911,643.2885915364725,130.2765733298976,496.5372804572402,3796490536412160.5,4467404319575053.5,5954167347378996.0,7716859240640065.0,99.91,100.29,290.4,296.6,0.01,0.0108,Pratt & Whitney Canada,"Mississauga, Ontario, Canada",2016-10-06,2016-10-06,Data revised to correct calculation errors,"Data acquired using procedures and systems prescribed in Annex 16 Volume II, Amd. 9","Thermophoretic correction applied as described in Annex 16 Volume II, Amd. 9, Appendix 7, Section 6.2.1",Data corrected for fuel hydrogen content according to CAEP11.WP91 App.A,Export Classification: Technical Data: Yes  / ECL: NSR / ECCN:  N/A /  P-ECCN:  9E991,Data reported in ER9043 Part II Rev. C,,
64,01P18PW148,1,Pratt & Whitney,PW1122G-JM,"TALON X, Block-C",TF,12.7211484909058,28.78,107.82,,,0.71,0.6,0.21,0.08,284.22,43.27,13.84,15.3,1.87,705.0,907.2523121791919,1167.7851875134404,18.324213426253806,3,1,40.968858051693864,17.511963580101447,5.760548028277987,10.612037259579003,40.968858051693864,3,1,39.170401903786086,54.44870990239934,2.337764063035897,10.768435128025258,4223.352733266215,779832316994137.0,473541398862348.25,331366694495278.5,932418880051079.6,944023290612543.6,3,1,1797679800738267.0,2498859884262256.0,17.17492271375322,40.38141136118124,1.9382583611559994e+17,53.32534081644002,24.22591473122273,8.5652372908121,21.037542308961964,3280553518531928.5,2203685572676563.0,2610576869623752.0,9090419880349468.0,100.78,103.02,266.7,277.2,0.00036,0.00168,Pratt & Whitney,"East Hartford, CT",2017-03-02,2017-03-04,Data from certification report PWA-12243,1 engine tested,"TALON-X, Block-C* combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 2.","nvPM levels in accordance with ICAO Annex 16 Vol. II, Part III, Chapter 4 and Appendicies 7 and 8. (CAEP/10)",Same sea level static thrust rating as the PW1124G engine model.,,
65,01P18PW149,1,Pratt & Whitney,PW1124G1-JM,"TALON X, Block-C",TF,12.7211484909058,28.78,107.82,,,0.71,0.6,0.21,0.08,284.22,43.27,13.84,15.3,1.87,705.0,907.2523121791919,1167.7851875134404,18.324213426253806,3,1,40.968858051693864,17.511963580101447,5.760548028277987,10.612037259579003,40.968858051693864,3,1,39.170401903786086,54.44870990239934,2.337764063035897,10.768435128025258,4223.352733266215,779832316994137.0,473541398862348.25,331366694495278.5,932418880051079.6,944023290612543.6,3,1,1797679800738267.0,2498859884262256.0,17.17492271375322,40.38141136118124,1.9382583611559994e+17,53.32534081644002,24.22591473122273,8.5652372908121,21.037542308961964,3280553518531928.5,2203685572676563.0,2610576869623752.0,9090419880349468.0,100.78,103.02,266.7,277.2,0.00036,0.00168,Pratt & Whitney,"East Hartford, CT",2017-03-02,2017-03-04,Data from certification report PWA-12243,1 engine tested,"TALON-X, Block-C* combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 2.","nvPM levels in accordance with ICAO Annex 16 Vol. II, Part III, Chapter 4 and Appendicies 7 and 8. (CAEP/10)",,,
66,01P18PW150,1,Pratt & Whitney,PW1124G-JM,"TALON X, Block-C",TF,12.7211484909058,28.78,107.82,,,0.71,0.6,0.21,0.08,284.22,43.27,13.84,15.3,1.87,705.0,907.2523121791919,1167.7851875134404,18.324213426253806,3,1,40.968858051693864,17.511963580101447,5.760548028277987,10.612037259579003,40.968858051693864,3,1,39.170401903786086,54.44870990239934,2.337764063035897,10.768435128025258,4223.352733266215,779832316994137.0,473541398862348.25,331366694495278.5,932418880051079.6,944023290612543.6,3,1,1797679800738267.0,2498859884262256.0,17.17492271375322,40.38141136118124,1.9382583611559994e+17,53.32534081644002,24.22591473122273,8.5652372908121,21.037542308961964,3280553518531928.5,2203685572676563.0,2610576869623752.0,9090419880349468.0,100.78,103.02,266.7,277.2,0.00036,0.00168,Pratt & Whitney,"East Hartford, CT",2017-03-02,2017-03-04,Data from certification report PWA-12243,1 engine tested,"TALON-X, Block-C* combustor","Certification in accordance with ICAO Annex 16 Vol. II., Part III, Chapter 2.","nvPM levels in accordance with ICAO Annex 16 Vol. II, Part III, Chapter 4 and Appendicies 7 and 8. (CAEP/10)",,,
